delivery_id,order_id,warehouse_id,dispatch_time,delivery_time,shipping_cost
D23911,ORD13912,WH-South,2026-02-03 09:57:00,,37.64
D23912,ORD13913,WH-North,2026-01-05 12:38:00,2026-01-05 13:42:00,48.18
D23913,ORD13914,WH-Central,2026-02-18 05:20:00,,30.49
D23914,ORD13915,WH-West,2026-03-18 17:00:00,2026-03-18 18:09:00,86.85
D23915,ORD13916,WH-East,2026-02-03 12:18:00,2026-02-03 14:27:00,60.74
D23916,ORD13917,WH-West,2026-03-05 11:13:00,,61.86
D23917,ORD13918,WH-Central,2026-03-30 23:51:00,2026-03-31 01:43:00,62.36
D23918,ORD13919,WH-West,2026-03-06 18:33:00,2026-03-06 21:31:00,50.56
D23919,ORD13920,WH-West,2026-03-25 09:28:00,,118.24
D23920,ORD13921,WH-West,2026-01-02 03:45:00,2026-01-02 06:43:00,112.0
D23921,ORD13922,WH-Central,2026-02-18 22:39:00,2026-02-19 02:34:00,111.23
D23922,ORD13923,WH-Central,2026-01-23 08:32:00,2026-01-23 12:57:00,84.13
D23923,ORD13924,WH-East,2026-02-26 23:23:00,2026-02-27 04:16:00,83.92
D23924,ORD13925,WH-South,2026-01-06 15:00:00,2026-01-06 16:03:00,43.98
D23925,ORD13926,WH-North,2026-03-14 14:17:00,2026-03-14 16:39:00,66.95
D23926,ORD13927,WH-North,2026-03-23 10:23:00,2026-03-23 11:36:00,86.23
D23927,ORD13928,WH-Central,2026-01-15 15:13:00,2026-01-15 19:35:00,68.32
D23928,ORD13929,WH-South,2026-02-03 23:30:00,2026-02-04 01:34:00,79.65
D23929,ORD13930,WH-North,2026-03-16 03:29:00,,52.62
D23930,ORD13931,WH-North,2026-03-22 22:44:00,2026-03-23 02:39:00,47.92
D23931,ORD13932,WH-North,2026-03-26 03:10:00,2026-03-26 04:37:00,66.63
D23932,ORD13933,WH-Central,2026-03-21 11:04:00,2026-03-21 12:11:00,104.41
D23933,ORD13934,WH-South,2026-02-23 00:46:00,2026-02-23 03:34:00,85.33
D23934,ORD13935,WH-East,2026-03-09 20:38:00,,45.24
D23935,ORD13936,WH-South,2026-01-03 02:05:00,2026-01-03 03:31:00,44.22
D23936,ORD13937,WH-Central,2026-02-22 14:05:00,2026-02-22 18:57:00,39.01
D23937,ORD13938,WH-East,2026-02-25 04:57:00,2026-02-25 09:18:00,93.78
D23938,ORD13939,WH-East,2026-01-23 15:33:00,2026-01-23 18:20:00,91.57
D23939,ORD13940,WH-South,2026-02-01 16:11:00,,96.42
D23940,ORD13941,WH-Central,2026-03-19 00:56:00,2026-03-19 02:58:00,41.72
D23941,ORD13942,WH-North,2026-03-01 11:05:00,2026-03-01 14:59:00,106.0
D23942,ORD13943,WH-West,2026-01-08 01:34:00,2026-01-08 02:40:00,84.31
D23943,ORD13944,WH-West,2026-03-28 19:38:00,2026-03-28 20:48:00,72.52
D23944,ORD13945,WH-East,2026-03-01 05:22:00,2026-03-01 06:37:00,103.47
D23945,ORD13946,WH-Central,2026-01-14 17:03:00,2026-01-14 21:05:00,111.22
D23946,ORD13947,WH-Central,2026-01-20 09:01:00,2026-01-20 11:48:00,74.94
D23947,ORD13948,WH-South,2026-03-29 22:18:00,,34.43
D23948,ORD13949,WH-North,2026-02-10 12:03:00,,65.09
D23949,ORD13950,WH-North,2026-02-22 11:38:00,2026-02-22 12:44:00,46.87
D23950,ORD13951,WH-Central,2026-03-26 11:09:00,2026-03-26 14:05:00,35.71
D23951,ORD13952,WH-South,2026-02-01 04:25:00,2026-02-01 05:29:00,67.42
D23952,ORD13953,WH-East,2026-01-01 13:42:00,2026-01-01 17:56:00,37.79
D23953,ORD13954,WH-East,2026-02-01 09:02:00,2026-02-01 10:50:00,65.83
D23954,ORD13955,WH-East,2026-02-09 04:50:00,2026-02-09 08:42:00,99.24
D23955,ORD13956,WH-North,2026-02-05 23:39:00,2026-02-06 00:20:00,62.58
D23956,ORD13957,WH-East,2026-02-02 22:59:00,2026-02-03 01:08:00,43.36
D23957,ORD13958,WH-Central,2026-03-21 23:00:00,,88.75
D23958,ORD13959,WH-North,2026-03-10 10:34:00,2026-03-10 15:13:00,79.54
D23959,ORD13960,WH-North,2026-03-06 20:01:00,2026-03-06 23:21:00,32.67
D23960,ORD13961,WH-West,2026-01-21 05:10:00,2026-01-21 07:12:00,54.31
D23961,ORD13962,WH-North,2026-02-25 22:10:00,2026-02-25 23:03:00,110.35
D23962,ORD13963,WH-East,2026-03-25 15:04:00,2026-03-25 15:44:00,70.85
D23963,ORD13964,WH-Central,2026-01-18 04:19:00,2026-01-18 08:16:00,100.54
D23964,ORD13965,WH-East,2026-03-31 20:52:00,2026-03-31 21:27:00,59.33
D23965,ORD13966,WH-South,2026-01-13 19:12:00,,66.36
D23966,ORD13967,WH-Central,2026-02-21 07:20:00,2026-02-21 09:14:00,80.03
D23967,ORD13968,WH-Central,2026-03-22 15:52:00,,118.23
D23968,ORD13969,WH-South,2026-01-21 02:25:00,2026-01-21 06:36:00,47.0
D23969,ORD13970,WH-West,2026-02-26 17:27:00,2026-02-26 18:16:00,89.92
D23970,ORD13971,WH-West,2026-03-03 20:33:00,2026-03-03 23:27:00,108.73
D23971,ORD13972,WH-East,2026-03-22 06:50:00,2026-03-22 07:46:00,46.38
D23972,ORD13973,WH-West,2026-01-04 19:29:00,2026-01-04 23:55:00,112.23
D23973,ORD13974,WH-North,2026-03-22 11:20:00,2026-03-22 13:37:00,32.21
D23974,ORD13975,WH-South,2026-03-17 20:40:00,2026-03-17 22:13:00,114.92
D23975,ORD13976,WH-West,2026-03-13 13:19:00,2026-03-13 17:56:00,33.9
D23976,ORD13977,WH-West,2026-03-14 17:55:00,2026-03-14 20:45:00,81.33
D23977,ORD13978,WH-South,2026-01-03 17:36:00,2026-01-03 18:10:00,88.97
D23978,ORD13979,WH-Central,2026-03-31 06:46:00,,108.97
D23979,ORD13980,WH-East,2026-02-14 17:18:00,2026-02-14 20:06:00,106.7
D23980,ORD13981,WH-South,2026-01-04 00:16:00,2026-01-04 03:23:00,85.34
D23981,ORD13982,WH-West,2026-03-01 02:45:00,,86.47
D23982,ORD13983,WH-North,2026-03-26 16:51:00,2026-03-26 20:32:00,107.25
D23983,ORD13984,WH-Central,2026-02-21 06:38:00,2026-02-21 11:10:00,96.47
D23984,ORD13985,WH-Central,2026-02-08 09:10:00,2026-02-08 10:24:00,51.51
D23985,ORD13986,WH-South,2026-01-31 23:42:00,2026-02-01 01:30:00,37.19
D23986,ORD13987,WH-Central,2026-02-07 04:00:00,2026-02-07 05:57:00,31.58
D23987,ORD13988,WH-North,2026-03-25 13:27:00,2026-03-25 16:03:00,73.47
D23988,ORD13989,WH-South,2026-02-11 16:30:00,2026-02-11 21:17:00,104.26
D23989,ORD13990,WH-South,2026-03-05 06:14:00,2026-03-05 07:59:00,90.7
D23990,ORD13991,WH-South,2026-03-26 13:02:00,2026-03-26 17:45:00,89.9
D23991,ORD13992,WH-West,2026-01-01 07:58:00,2026-01-01 10:19:00,72.0
D23992,ORD13993,WH-South,2026-03-25 02:02:00,2026-03-25 04:11:00,111.33
D23993,ORD13994,WH-East,2026-02-07 11:10:00,2026-02-07 12:52:00,70.02
D23994,ORD13995,WH-South,2026-01-15 19:51:00,2026-01-15 23:37:00,37.43
D23995,ORD13996,WH-West,2026-03-12 03:25:00,2026-03-12 06:50:00,108.42
D23996,ORD13997,WH-East,2026-02-18 17:15:00,2026-02-18 18:20:00,105.07
D23997,ORD13998,WH-West,2026-01-06 22:11:00,2026-01-07 00:24:00,76.0
D23998,ORD13999,WH-South,2026-03-05 12:31:00,,89.11
D23999,ORD14000,WH-East,2026-02-15 12:25:00,2026-02-15 13:02:00,96.54
D24000,ORD14001,WH-East,2026-03-28 07:01:00,2026-03-28 09:41:00,91.87
D24001,ORD14002,WH-East,2026-01-15 07:34:00,2026-01-15 10:00:00,37.7
D24002,ORD14003,WH-South,2026-01-24 20:21:00,2026-01-24 22:22:00,105.69
D24003,ORD14004,WH-East,2026-02-25 16:08:00,,76.91
D24004,ORD14005,WH-East,2026-01-19 01:35:00,2026-01-19 03:55:00,79.71
D24005,ORD14006,WH-West,2026-02-25 03:08:00,2026-02-25 07:31:00,37.67
D24006,ORD14007,WH-East,2026-03-13 16:17:00,,55.37
D24007,ORD14008,WH-South,2026-03-01 01:41:00,2026-03-01 02:30:00,101.82
D24008,ORD14009,WH-North,2026-03-04 03:05:00,2026-03-04 07:42:00,118.46
D24009,ORD14010,WH-West,2026-01-10 06:04:00,2026-01-10 07:13:00,82.43
D24010,ORD14011,WH-North,2026-03-18 08:42:00,2026-03-18 13:11:00,72.09
D24011,ORD14012,WH-North,2026-03-23 01:53:00,2026-03-23 05:43:00,68.6
D24012,ORD14013,WH-Central,2026-02-20 14:37:00,2026-02-20 19:25:00,89.12
D24013,ORD14014,WH-South,2026-03-28 23:45:00,2026-03-29 04:18:00,43.6
D24014,ORD14015,WH-Central,2026-01-17 10:11:00,,82.95
D24015,ORD14016,WH-Central,2026-03-23 08:43:00,2026-03-23 10:50:00,52.41
D24016,ORD14017,WH-West,2026-01-23 20:26:00,2026-01-23 23:50:00,55.16
D24017,ORD14018,WH-North,2026-03-05 03:35:00,2026-03-05 06:42:00,43.35
D24018,ORD14019,WH-North,2026-01-26 02:42:00,2026-01-26 05:17:00,43.58
D24019,ORD14020,WH-South,2026-02-04 17:54:00,2026-02-04 18:58:00,53.13
D24020,ORD14021,WH-South,2026-02-25 08:20:00,2026-02-25 12:35:00,96.19
D24021,ORD14022,WH-North,2026-02-28 23:18:00,2026-03-01 02:15:00,108.4
D24022,ORD14023,WH-West,2026-03-05 04:35:00,2026-03-05 09:04:00,117.22
D24023,ORD14024,WH-Central,2026-03-13 01:07:00,2026-03-13 02:01:00,45.93
D24024,ORD14025,WH-East,2026-01-09 16:54:00,2026-01-09 20:32:00,91.54
D24025,ORD14026,WH-Central,2026-03-11 20:16:00,2026-03-11 23:22:00,67.07
D24026,ORD14027,WH-East,2026-02-27 08:12:00,2026-02-27 11:15:00,83.73
D24027,ORD14028,WH-West,2026-01-11 03:27:00,2026-01-11 06:26:00,93.8
D24028,ORD14029,WH-West,2026-01-09 11:05:00,2026-01-09 15:02:00,94.19
D24029,ORD14030,WH-South,2026-02-10 16:45:00,2026-02-10 19:50:00,92.29
D24030,ORD14031,WH-East,2026-03-14 18:02:00,2026-03-14 20:45:00,33.83
D24031,ORD14032,WH-East,2026-02-14 08:17:00,2026-02-14 09:23:00,62.94
D24032,ORD14033,WH-North,2026-01-19 11:47:00,2026-01-19 16:36:00,98.53
D24033,ORD14034,WH-East,2026-01-08 03:25:00,2026-01-08 07:40:00,33.78
D24034,ORD14035,WH-North,2026-02-04 06:41:00,2026-02-04 11:34:00,87.44
D24035,ORD14036,WH-Central,2026-02-08 22:18:00,2026-02-09 02:42:00,46.92
D24036,ORD14037,WH-Central,2026-01-27 02:41:00,2026-01-27 06:37:00,47.07
D24037,ORD14038,WH-East,2026-03-27 14:22:00,2026-03-27 16:19:00,104.05
D24038,ORD14039,WH-East,2026-02-16 05:49:00,2026-02-16 10:41:00,91.96
D24039,ORD14040,WH-East,2026-01-03 06:41:00,,74.67
D24040,ORD14041,WH-East,2026-03-21 02:15:00,2026-03-21 07:00:00,65.48
D24041,ORD14042,WH-Central,2026-02-26 11:06:00,,101.35
D24042,ORD14043,WH-South,2026-01-05 09:46:00,2026-01-05 10:34:00,108.34
D24043,ORD14044,WH-West,2026-02-19 13:18:00,2026-02-19 15:47:00,108.5
D24044,ORD14045,WH-South,2026-02-22 09:17:00,,99.32
D24045,ORD14046,WH-North,2026-03-22 03:37:00,2026-03-22 07:51:00,109.08
D24046,ORD14047,WH-West,2026-03-30 16:49:00,,48.55
D24047,ORD14048,WH-North,2026-03-09 16:06:00,2026-03-09 17:56:00,84.83
D24048,ORD14049,WH-Central,2026-01-08 21:35:00,2026-01-08 23:16:00,112.0
D24049,ORD14050,WH-South,2026-02-14 06:44:00,2026-02-14 08:51:00,65.37
D24050,ORD14051,WH-East,2026-03-17 22:09:00,2026-03-17 23:17:00,77.19
D24051,ORD14052,WH-Central,2026-01-18 14:10:00,,72.99
D24052,ORD14053,WH-East,2026-01-14 17:12:00,2026-01-14 19:05:00,113.28
D24053,ORD14054,WH-West,2026-03-31 23:07:00,2026-04-01 01:04:00,98.81
D24054,ORD14055,WH-North,2026-03-15 07:45:00,2026-03-15 12:33:00,95.15
D24055,ORD14056,WH-East,2026-02-24 00:08:00,2026-02-24 02:05:00,114.19
D24056,ORD14057,WH-Central,2026-01-16 15:23:00,2026-01-16 17:50:00,102.8
D24057,ORD14058,WH-North,2026-01-19 08:46:00,2026-01-19 10:15:00,44.68
D24058,ORD14059,WH-West,2026-01-05 15:00:00,2026-01-05 17:35:00,119.33
D24059,ORD14060,WH-West,2026-02-19 15:51:00,2026-02-19 17:26:00,72.98
D24060,ORD14061,WH-South,2026-02-16 07:05:00,,80.25
D24061,ORD14062,WH-South,2026-03-15 10:33:00,,67.43
D24062,ORD14063,WH-West,2026-01-01 09:25:00,2026-01-01 14:14:00,57.11
D24063,ORD14064,WH-North,2026-02-11 09:13:00,2026-02-11 14:08:00,92.7
D24064,ORD14065,WH-West,2026-02-10 15:45:00,2026-02-10 17:30:00,59.16
D24065,ORD14066,WH-Central,2026-03-23 13:30:00,2026-03-23 16:31:00,95.25
D24066,ORD14067,WH-South,2026-03-19 14:55:00,,55.8
D24067,ORD14068,WH-South,2026-01-26 16:57:00,2026-01-26 20:56:00,99.69
D24068,ORD14069,WH-East,2026-01-03 21:26:00,2026-01-04 01:01:00,34.3
D24069,ORD14070,WH-Central,2026-01-04 13:58:00,2026-01-04 18:37:00,111.91
D24070,ORD14071,WH-South,2026-02-24 04:03:00,2026-02-24 06:50:00,57.33
D24071,ORD14072,WH-West,2026-01-05 14:30:00,,50.55
D24072,ORD14073,WH-North,2026-02-27 15:32:00,2026-02-27 19:22:00,45.05
D24073,ORD14074,WH-East,2026-01-28 04:43:00,2026-01-28 07:57:00,71.11
D24074,ORD14075,WH-Central,2026-01-02 05:27:00,2026-01-02 08:16:00,110.42
D24075,ORD14076,WH-East,2026-02-09 15:21:00,2026-02-09 16:16:00,63.36
D24076,ORD14077,WH-Central,2026-03-16 17:34:00,2026-03-16 21:43:00,86.32
D24077,ORD14078,WH-South,2026-02-23 22:50:00,2026-02-24 00:16:00,77.93
D24078,ORD14079,WH-South,2026-01-26 03:05:00,2026-01-26 03:49:00,90.69
D24079,ORD14080,WH-Central,2026-02-26 05:05:00,2026-02-26 06:08:00,118.04
D24080,ORD14081,WH-East,2026-01-31 19:29:00,,88.39
D24081,ORD14082,WH-Central,2026-01-17 07:14:00,2026-01-17 11:35:00,112.99
D24082,ORD14083,WH-North,2026-02-11 01:31:00,2026-02-11 04:57:00,62.49
D24083,ORD14084,WH-East,2026-03-16 16:01:00,2026-03-16 18:48:00,98.88
D24084,ORD14085,WH-Central,2026-02-01 20:12:00,,93.73
D24085,ORD14086,WH-East,2026-02-19 18:55:00,2026-02-19 23:03:00,118.6
D24086,ORD14087,WH-North,2026-01-08 23:48:00,2026-01-09 02:45:00,44.74
D24087,ORD14088,WH-South,2026-02-13 01:17:00,,118.29
D24088,ORD14089,WH-South,2026-03-22 19:06:00,2026-03-22 22:06:00,39.53
D24089,ORD14090,WH-East,2026-03-22 11:32:00,2026-03-22 13:58:00,44.22
D24090,ORD14091,WH-West,2026-03-12 15:34:00,2026-03-12 17:13:00,40.93
D24091,ORD14092,WH-West,2026-02-12 23:58:00,2026-02-13 02:32:00,38.45
D24092,ORD14093,WH-East,2026-01-22 11:33:00,2026-01-22 14:06:00,60.55
D24093,ORD14094,WH-South,2026-03-07 08:30:00,,51.68
D24094,ORD14095,WH-South,2026-01-04 12:58:00,2026-01-04 15:21:00,117.91
D24095,ORD14096,WH-West,2026-01-11 00:53:00,2026-01-11 01:31:00,36.0
D24096,ORD14097,WH-West,2026-01-03 04:49:00,2026-01-03 06:40:00,38.2
D24097,ORD14098,WH-West,2026-03-05 01:07:00,2026-03-05 04:43:00,99.36
D24098,ORD14099,WH-North,2026-03-25 10:02:00,2026-03-25 14:33:00,116.44
D24099,ORD14100,WH-West,2026-02-08 22:35:00,2026-02-09 00:37:00,31.48
D24100,ORD14101,WH-West,2026-01-19 15:14:00,2026-01-19 18:07:00,103.39
D24101,ORD14102,WH-East,2026-02-25 05:20:00,2026-02-25 09:36:00,115.47
D24102,ORD14103,WH-South,2026-03-16 14:41:00,,80.26
D24103,ORD14104,WH-South,2026-02-21 03:12:00,,53.87
D24104,ORD14105,WH-West,2026-02-02 01:31:00,2026-02-02 02:43:00,43.37
D24105,ORD14106,WH-Central,2026-03-14 00:56:00,2026-03-14 03:32:00,84.47
D24106,ORD14107,WH-North,2026-03-13 14:33:00,2026-03-13 15:12:00,78.58
D24107,ORD14108,WH-East,2026-01-05 01:13:00,2026-01-05 04:19:00,77.25
D24108,ORD14109,WH-North,2026-02-23 16:08:00,,90.34
D24109,ORD14110,WH-North,2026-02-22 18:03:00,2026-02-22 21:37:00,101.8
D24110,ORD14111,WH-South,2026-03-26 13:30:00,,34.92
D24111,ORD14112,WH-North,2026-02-20 06:06:00,2026-02-20 08:35:00,119.22
D24112,ORD14113,WH-South,2026-03-25 16:14:00,2026-03-25 17:57:00,107.3
D24113,ORD14114,WH-North,2026-03-02 16:06:00,,95.81
D24114,ORD14115,WH-South,2026-03-02 09:59:00,2026-03-02 13:34:00,89.55
D24115,ORD14116,WH-East,2026-03-03 03:32:00,2026-03-03 06:35:00,76.75
D24116,ORD14117,WH-North,2026-01-30 03:47:00,2026-01-30 04:23:00,69.0
D24117,ORD14118,WH-North,2026-02-04 12:06:00,2026-02-04 14:56:00,30.56
D24118,ORD14119,WH-Central,2026-02-28 11:28:00,,52.04
D24119,ORD14120,WH-Central,2026-03-08 21:28:00,2026-03-09 01:40:00,37.77
D24120,ORD14121,WH-West,2026-03-29 23:30:00,2026-03-30 00:00:00,56.32
D24121,ORD14122,WH-South,2026-03-14 07:10:00,2026-03-14 08:03:00,93.85
D24122,ORD14123,WH-North,2026-02-17 05:52:00,2026-02-17 10:23:00,67.27
D24123,ORD14124,WH-North,2026-01-03 03:08:00,2026-01-03 07:50:00,39.7
D24124,ORD14125,WH-Central,2026-02-03 16:26:00,,63.85
D24125,ORD14126,WH-Central,2026-01-05 02:02:00,2026-01-05 06:27:00,116.59
D24126,ORD14127,WH-North,2026-03-23 01:36:00,2026-03-23 05:30:00,87.66
D24127,ORD14128,WH-South,2026-03-30 02:51:00,2026-03-30 04:56:00,83.65
D24128,ORD14129,WH-West,2026-01-14 02:44:00,2026-01-14 07:14:00,42.79
D24129,ORD14130,WH-North,2026-03-18 10:47:00,2026-03-18 12:58:00,35.61
D24130,ORD14131,WH-Central,2026-02-25 13:22:00,2026-02-25 17:24:00,38.46
D24131,ORD14132,WH-North,2026-01-23 09:51:00,2026-01-23 14:41:00,74.1
D24132,ORD14133,WH-South,2026-02-12 18:34:00,2026-02-12 21:04:00,100.1
D24133,ORD14134,WH-Central,2026-02-11 13:15:00,2026-02-11 15:16:00,55.37
D24134,ORD14135,WH-North,2026-01-04 19:17:00,2026-01-04 20:30:00,67.14
D24135,ORD14136,WH-West,2026-02-10 07:28:00,2026-02-10 11:11:00,81.72
D24136,ORD14137,WH-West,2026-03-15 18:30:00,2026-03-15 19:13:00,56.78
D24137,ORD14138,WH-North,2026-02-17 11:46:00,,66.12
D24138,ORD14139,WH-East,2026-01-16 04:24:00,2026-01-16 05:58:00,36.57
D24139,ORD14140,WH-North,2026-03-09 12:58:00,2026-03-09 13:39:00,56.79
D24140,ORD14141,WH-South,2026-03-11 11:33:00,2026-03-11 12:31:00,106.23
D24141,ORD14142,WH-Central,2026-03-30 13:09:00,2026-03-30 14:39:00,79.87
D24142,ORD14143,WH-Central,2026-01-18 04:08:00,2026-01-18 07:05:00,43.57
D24143,ORD14144,WH-West,2026-02-09 20:51:00,2026-02-10 01:49:00,104.43
D24144,ORD14145,WH-Central,2026-02-23 13:42:00,,66.04
D24145,ORD14146,WH-South,2026-03-28 01:22:00,2026-03-28 06:10:00,99.0
D24146,ORD14147,WH-South,2026-01-05 05:34:00,2026-01-05 09:09:00,90.55
D24147,ORD14148,WH-Central,2026-03-07 05:03:00,,81.42
D24148,ORD14149,WH-North,2026-02-15 06:31:00,2026-02-15 07:17:00,61.91
D24149,ORD14150,WH-Central,2026-01-22 21:23:00,2026-01-22 23:30:00,114.75
D24150,ORD14151,WH-West,2026-02-06 11:26:00,2026-02-06 14:39:00,31.53
D24151,ORD14152,WH-North,2026-03-17 00:11:00,2026-03-17 02:23:00,66.46
D24152,ORD14153,WH-North,2026-02-19 04:12:00,,113.01
D24153,ORD14154,WH-West,2026-03-18 00:51:00,2026-03-18 03:37:00,113.67
D24154,ORD14155,WH-South,2026-01-20 14:34:00,,35.82
D24155,ORD14156,WH-South,2026-02-10 12:06:00,2026-02-10 15:05:00,98.2
D24156,ORD14157,WH-West,2026-01-19 04:14:00,2026-01-19 06:30:00,75.32
D24157,ORD14158,WH-South,2026-02-18 02:53:00,2026-02-18 07:00:00,104.39
D24158,ORD14159,WH-West,2026-03-17 18:27:00,2026-03-17 23:19:00,55.33
D24159,ORD14160,WH-West,2026-03-29 00:43:00,2026-03-29 05:34:00,70.32
D24160,ORD14161,WH-West,2026-01-03 19:11:00,2026-01-03 22:34:00,56.84
D24161,ORD14162,WH-Central,2026-02-26 06:06:00,2026-02-26 07:52:00,97.8
D24162,ORD14163,WH-Central,2026-03-19 06:47:00,2026-03-19 10:55:00,46.11
D24163,ORD14164,WH-North,2026-01-25 17:56:00,2026-01-25 21:09:00,107.83
D24164,ORD14165,WH-West,2026-03-28 22:50:00,2026-03-29 03:16:00,45.15
D24165,ORD14166,WH-Central,2026-02-15 13:45:00,2026-02-15 14:52:00,32.45
D24166,ORD14167,WH-North,2026-03-23 11:22:00,2026-03-23 13:07:00,80.25
D24167,ORD14168,WH-South,2026-01-10 09:12:00,2026-01-10 13:39:00,115.93
D24168,ORD14169,WH-Central,2026-02-07 16:00:00,2026-02-07 19:01:00,113.48
D24169,ORD14170,WH-South,2026-01-24 22:52:00,2026-01-25 01:55:00,43.29
D24170,ORD14171,WH-Central,2026-02-11 05:31:00,2026-02-11 08:35:00,33.88
D24171,ORD14172,WH-North,2026-02-10 17:32:00,2026-02-10 21:33:00,67.66
D24172,ORD14173,WH-South,2026-01-14 20:40:00,2026-01-14 21:50:00,54.36
D24173,ORD14174,WH-East,2026-03-18 09:44:00,2026-03-18 14:42:00,46.07
D24174,ORD14175,WH-Central,2026-01-18 07:19:00,2026-01-18 10:32:00,47.73
D24175,ORD14176,WH-East,2026-01-25 08:45:00,2026-01-25 13:05:00,114.34
D24176,ORD14177,WH-West,2026-03-09 00:47:00,2026-03-09 04:10:00,36.57
D24177,ORD14178,WH-South,2026-01-03 21:08:00,2026-01-04 00:20:00,96.68
D24178,ORD14179,WH-North,2026-01-14 05:45:00,,90.54
D24179,ORD14180,WH-East,2026-01-09 08:26:00,2026-01-09 09:07:00,30.5
D24180,ORD14181,WH-South,2026-03-04 04:45:00,2026-03-04 07:56:00,42.5
D24181,ORD14182,WH-East,2026-02-06 12:13:00,,51.63
D24182,ORD14183,WH-West,2026-02-07 18:52:00,2026-02-07 20:55:00,55.14
D24183,ORD14184,WH-Central,2026-01-15 12:20:00,2026-01-15 14:16:00,50.61
D24184,ORD14185,WH-North,2026-02-05 03:31:00,2026-02-05 08:28:00,71.24
D24185,ORD14186,WH-West,2026-01-26 04:51:00,2026-01-26 07:20:00,34.44
D24186,ORD14187,WH-East,2026-03-30 08:14:00,,104.54
D24187,ORD14188,WH-North,2026-01-12 19:52:00,,49.54
D24188,ORD14189,WH-South,2026-01-13 09:26:00,2026-01-13 11:43:00,76.03
D24189,ORD14190,WH-Central,2026-03-22 06:11:00,,115.29
D24190,ORD14191,WH-South,2026-03-23 20:58:00,2026-03-23 23:57:00,87.24
D24191,ORD14192,WH-East,2026-03-05 21:01:00,2026-03-06 00:55:00,75.53
D24192,ORD14193,WH-Central,2026-02-24 16:36:00,2026-02-24 20:37:00,42.66
D24193,ORD14194,WH-South,2026-01-17 21:50:00,,45.35
D24194,ORD14195,WH-South,2026-02-18 04:02:00,2026-02-18 05:52:00,34.62
D24195,ORD14196,WH-South,2026-03-29 21:17:00,2026-03-30 01:07:00,103.21
D24196,ORD14197,WH-South,2026-02-10 22:13:00,2026-02-10 23:14:00,47.34
D24197,ORD14198,WH-East,2026-03-09 08:38:00,2026-03-09 13:28:00,115.65
D24198,ORD14199,WH-East,2026-03-10 06:29:00,2026-03-10 09:56:00,85.42
D24199,ORD14200,WH-Central,2026-03-03 20:01:00,2026-03-03 20:32:00,119.1
D24200,ORD14201,WH-West,2026-03-25 10:43:00,2026-03-25 12:52:00,104.91
D24201,ORD14202,WH-South,2026-03-27 23:25:00,,65.48
D24202,ORD14203,WH-East,2026-01-05 00:41:00,2026-01-05 02:40:00,77.63
D24203,ORD14204,WH-North,2026-02-08 00:11:00,2026-02-08 04:29:00,94.56
D24204,ORD14205,WH-East,2026-01-11 18:27:00,2026-01-11 19:26:00,39.05
D24205,ORD14206,WH-South,2026-01-19 11:33:00,2026-01-19 12:21:00,110.81
D24206,ORD14207,WH-West,2026-02-14 00:34:00,2026-02-14 01:23:00,56.49
D24207,ORD14208,WH-East,2026-03-10 19:12:00,2026-03-10 21:53:00,114.6
D24208,ORD14209,WH-East,2026-03-08 19:11:00,2026-03-08 20:27:00,31.4
D24209,ORD14210,WH-South,2026-03-04 17:40:00,,53.16
D24210,ORD14211,WH-North,2026-03-28 21:10:00,2026-03-29 00:10:00,41.86
D24211,ORD14212,WH-Central,2026-02-19 23:35:00,,48.82
D24212,ORD14213,WH-South,2026-01-09 10:17:00,2026-01-09 14:42:00,61.36
D24213,ORD14214,WH-North,2026-01-13 15:56:00,2026-01-13 19:19:00,41.26
D24214,ORD14215,WH-South,2026-01-20 18:42:00,2026-01-20 20:00:00,36.72
D24215,ORD14216,WH-North,2026-03-15 10:47:00,2026-03-15 11:35:00,86.93
D24216,ORD14217,WH-East,2026-01-01 13:44:00,2026-01-01 18:26:00,47.93
D24217,ORD14218,WH-East,2026-01-30 16:07:00,,112.73
D24218,ORD14219,WH-Central,2026-03-19 21:05:00,,99.99
D24219,ORD14220,WH-West,2026-03-08 22:42:00,2026-03-09 00:19:00,65.46
D24220,ORD14221,WH-West,2026-03-14 23:29:00,2026-03-15 02:53:00,33.64
D24221,ORD14222,WH-Central,2026-01-02 16:27:00,2026-01-02 20:05:00,34.46
D24222,ORD14223,WH-West,2026-03-08 00:20:00,,59.97
D24223,ORD14224,WH-East,2026-01-03 21:13:00,2026-01-03 21:55:00,103.89
D24224,ORD14225,WH-East,2026-01-14 01:31:00,,48.29
D24225,ORD14226,WH-South,2026-03-19 14:31:00,2026-03-19 17:20:00,71.15
D24226,ORD14227,WH-Central,2026-03-29 06:53:00,2026-03-29 07:38:00,78.36
D24227,ORD14228,WH-North,2026-02-20 19:58:00,2026-02-20 23:08:00,98.97
D24228,ORD14229,WH-East,2026-01-06 20:19:00,2026-01-06 21:40:00,43.57
D24229,ORD14230,WH-East,2026-03-25 06:56:00,2026-03-25 07:59:00,117.19
D24230,ORD14231,WH-Central,2026-02-28 02:46:00,,89.96
D24231,ORD14232,WH-Central,2026-01-02 16:31:00,2026-01-02 17:12:00,119.1
D24232,ORD14233,WH-South,2026-03-03 12:35:00,2026-03-03 13:31:00,52.43
D24233,ORD14234,WH-East,2026-01-23 19:41:00,2026-01-24 00:14:00,118.85
D24234,ORD14235,WH-East,2026-02-25 05:32:00,2026-02-25 08:39:00,62.87
