order_id,customer_id,product_id,order_date,discount_applied,order_status
ORD13781,C7781,P1034,04-01-2026 17:32,0,Cancelled
ORD13782,C8717,P1079,15-02-2026 11:56,0.15,Delivered
ORD13783,C1630,P1036,09-02-2026 04:10,0,Delivered
ORD13784,C3350,P1025,16-01-2026 22:54,0.1,Delivered
ORD13785,C1738,P1054,05-02-2026 22:05,0.2,Delivered
ORD13786,C5933,P1012,28-03-2026 11:10,0,Delivered
ORD13787,C6680,P1077,17-01-2026 09:40,0.05,Delivered
ORD13788,C2985,P1072,27-02-2026 05:01,0.15,Delivered
ORD13789,C5163,P1063,16-01-2026 03:54,0.2,Delivered
ORD13790,C3698,P1060,15-03-2026 06:10,0.1,Returned
ORD13791,C2986,P1043,05-03-2026 23:42,0.2,Delivered
ORD13792,C9317,P1077,28-01-2026 03:56,0.05,Delivered
ORD13793,C2265,P1066,09-01-2026 02:03,0.15,Delivered
ORD13794,C1115,P1035,24-01-2026 18:25,0.05,Delivered
ORD13795,C2131,P1036,10-02-2026 12:45,0,Delivered
ORD13796,C2144,P1057,24-03-2026 10:42,0.1,Delivered
ORD13797,C6254,P1093,07-01-2026 14:11,0.05,Delivered
ORD13798,C3984,P1052,28-02-2026 23:59,0.05,Delivered
ORD13799,C8438,P1042,13-01-2026 07:14,0,Delivered
ORD13800,C3040,P1080,17-03-2026 18:59,0.1,Delivered
ORD13801,C1000,P1100,18-02-2026 22:58,0.1,Delivered
ORD13802,C4128,P1023,11-02-2026 14:12,0.1,Returned
ORD13803,C5813,P1070,08-02-2026 13:15,0,Delivered
ORD13804,C9481,P1051,25-02-2026 22:13,0,Delivered
ORD13805,C2865,P1093,12-03-2026 19:17,0,Delivered
ORD13806,C9192,P1034,14-02-2026 06:47,0,Delivered
ORD13807,C4276,P1009,04-03-2026 10:01,0.1,Delivered
ORD13808,C3955,P1026,28-01-2026 08:05,0.05,Delivered
ORD13809,C2863,P1099,16-02-2026 01:45,0.05,Delivered
ORD13810,C9104,P1015,04-01-2026 06:13,0,Delivered
ORD13811,C3314,P1029,22-02-2026 06:23,0,Delivered
ORD13812,C5664,P1099,18-01-2026 01:02,0.15,Delivered
ORD13813,C4818,P1033,27-02-2026 13:12,0.15,Delivered
ORD13814,C4413,P1042,18-03-2026 01:11,0.1,Delivered
ORD13815,C3468,P1026,08-01-2026 12:27,0.1,Delivered
ORD13816,C9182,P1044,01-02-2026 09:32,0,Delivered
ORD13817,C8472,P1062,13-03-2026 06:08,0.1,Returned
ORD13818,C7858,P1076,29-03-2026 16:22,0.1,Delivered
ORD13819,C9864,P1092,13-01-2026 00:30,0.2,Delivered
ORD13820,C1294,P1041,01-01-2026 13:27,0.05,Delivered
ORD13821,C1903,P1090,26-01-2026 16:54,0.1,Delivered
ORD13822,C7242,P1055,26-01-2026 13:23,0,Delivered
ORD13823,C9777,P1055,13-03-2026 21:21,0.1,Delivered
ORD13824,C8011,P1071,21-01-2026 00:36,0,Delivered
ORD13825,C4231,P1022,24-02-2026 22:23,0,Delivered
ORD13826,C7893,P1066,02-03-2026 01:52,0.1,Delivered
ORD13827,C4824,P1081,31-01-2026 06:47,0.1,Delivered
ORD13828,C4467,P1060,10-03-2026 21:59,0.2,Delivered
ORD13829,C2355,P1071,01-02-2026 15:46,0.15,Delivered
ORD13830,C4163,P1035,12-03-2026 16:42,0.2,Delivered
ORD13831,C2345,P1042,10-03-2026 23:44,0.1,Delivered
ORD13832,C3602,P1018,05-03-2026 07:29,0,Delivered
ORD13833,C7068,P1063,24-01-2026 09:44,0.1,Delivered
ORD13834,C9545,P1078,02-03-2026 21:14,0,Delivered
ORD13835,C1420,P1061,18-03-2026 02:16,0.2,Cancelled
ORD13836,C7317,P1001,13-01-2026 18:23,0.1,Delivered
ORD13837,C6962,P1021,22-02-2026 07:23,0.05,Cancelled
ORD13838,C5823,P1036,24-02-2026 23:10,0,Delivered
ORD13839,C2676,P1088,29-03-2026 20:43,0,Cancelled
ORD13840,C9051,P1076,08-03-2026 19:39,0,Delivered
ORD13841,C3095,P1003,18-02-2026 00:24,0,Delivered
ORD13842,C9805,P1048,01-02-2026 10:15,0.1,Delivered
ORD13843,C1985,P1017,15-01-2026 09:18,0.05,Delivered
ORD13844,C2067,P1093,18-03-2026 19:11,0.2,Delivered
ORD13845,C2519,P1098,22-03-2026 08:55,0.15,Delivered
ORD13846,C4580,P1024,15-02-2026 09:14,0.1,Delivered
ORD13847,C3784,P1045,03-01-2026 02:06,0.2,Delivered
ORD13848,C3596,P1063,25-01-2026 08:39,0.2,Delivered
ORD13849,C6461,P1088,19-02-2026 12:28,0,Delivered
ORD13850,C6156,P1036,11-03-2026 03:47,0,Delivered
ORD13851,C7579,P1062,06-01-2026 04:39,0,Delivered
ORD13852,C5046,P1048,25-02-2026 21:01,0,Delivered
ORD13853,C3951,P1004,30-03-2026 05:54,0.1,Delivered
ORD13854,C7821,P1008,05-03-2026 04:47,0,Delivered
ORD13855,C8386,P1090,26-03-2026 06:53,0.05,Delivered
ORD13856,C5053,P1071,22-03-2026 19:51,0.1,Delivered
ORD13857,C6671,P1042,09-01-2026 18:46,0.2,Delivered
ORD13858,C2793,P1056,30-01-2026 18:43,0.15,Delivered
ORD13859,C1096,P1071,23-01-2026 08:18,0.1,Delivered
ORD13860,C5175,P1096,26-02-2026 09:39,0.1,Delivered
ORD13861,C3696,P1078,30-01-2026 14:44,0,Delivered
ORD13862,C8962,P1041,14-02-2026 02:56,0.2,Delivered
ORD13863,C4597,P1007,04-01-2026 00:43,0,Delivered
ORD13864,C9498,P1048,22-03-2026 09:09,0.2,Delivered
ORD13865,C6800,P1053,19-02-2026 19:49,0,Delivered
ORD13866,C1699,P1011,18-02-2026 22:18,0.1,Returned
ORD13867,C4278,P1076,14-01-2026 03:18,0.1,Delivered
ORD13868,C9354,P1095,13-01-2026 17:32,0.05,Delivered
ORD13869,C4670,P1100,20-02-2026 04:01,0.05,Delivered
ORD13870,C9804,P1097,21-02-2026 15:17,0.2,Delivered
ORD13871,C2216,P1096,06-03-2026 13:13,0.1,Cancelled
ORD13872,C3715,P1007,30-03-2026 01:05,0,Delivered
ORD13873,C5768,P1077,03-03-2026 21:46,0,Delivered
ORD13874,C7774,P1066,14-03-2026 06:52,0,Delivered
ORD13875,C4390,P1035,28-02-2026 00:27,0.05,Delivered
ORD13876,C6032,P1067,08-01-2026 05:20,0.05,Delivered
ORD13877,C7278,P1083,20-03-2026 05:35,0.2,Delivered
ORD13878,C3970,P1010,22-01-2026 10:58,0.2,Delivered
ORD13879,C9065,P1065,13-01-2026 12:37,0.2,Cancelled
ORD13880,C2757,P1002,10-01-2026 20:54,0,Delivered
ORD13881,C6300,P1072,20-03-2026 22:14,0.1,Delivered
ORD13882,C4619,P1098,06-02-2026 11:25,0.15,Delivered
ORD13883,C6705,P1080,05-02-2026 16:40,0,Delivered
ORD13884,C5992,P1054,09-03-2026 07:13,0.05,Delivered
ORD13885,C2894,P1086,01-02-2026 22:46,0,Delivered
ORD13886,C1230,P1067,26-01-2026 17:34,0.2,Delivered
ORD13887,C8541,P1052,02-01-2026 07:22,0,Delivered
ORD13888,C4220,P1074,15-02-2026 02:52,0,Delivered
ORD13889,C1171,P1063,17-01-2026 10:03,0.15,Returned
ORD13890,C1512,P1066,25-01-2026 04:17,0.05,Delivered
ORD13891,C7755,P1017,29-03-2026 18:20,0.05,Delivered
ORD13892,C3760,P1060,15-03-2026 04:31,0.1,Delivered
ORD13893,C1960,P1096,10-03-2026 17:00,0,Delivered
ORD13894,C6818,P1098,06-03-2026 23:57,0.1,Delivered
ORD13895,C5149,P1014,20-02-2026 13:41,0,Delivered
ORD13896,C1689,P1026,01-03-2026 06:12,0.1,Delivered
ORD13897,C9145,P1025,16-02-2026 11:40,0,Delivered
ORD13898,C8618,P1030,17-01-2026 05:25,0.05,Delivered
ORD13899,C2634,P1015,17-02-2026 14:13,0,Delivered
ORD13900,C6295,P1075,28-01-2026 11:10,0.05,Delivered
ORD13901,C7337,P1068,13-02-2026 14:02,0.05,Returned
ORD13902,C9400,P1042,01-01-2026 15:19,0.05,Delivered
ORD13903,C3535,P1043,28-02-2026 12:08,0.1,Delivered
ORD13904,C1311,P1036,27-01-2026 07:31,0,Delivered
ORD13905,C2348,P1052,12-02-2026 18:32,0.05,Returned
ORD13906,C2376,P1009,22-03-2026 09:17,0,Delivered
ORD13907,C8815,P1011,13-03-2026 04:32,0,Delivered
ORD13908,C4618,P1024,24-02-2026 06:34,0.1,Delivered
ORD13909,C4541,P1088,06-01-2026 01:09,0,Delivered
ORD13910,C2707,P1050,10-02-2026 06:01,0.1,Delivered
ORD13911,C2378,P1039,11-01-2026 14:10,0,Delivered
ORD13912,C2952,P1080,03-02-2026 09:37,0,Cancelled
ORD13913,C2535,P1040,05-01-2026 11:50,0.05,Delivered
ORD13914,C9208,P1041,18-02-2026 04:30,0.2,Returned
ORD13915,C8571,P1061,18-03-2026 15:49,0.2,Delivered
ORD13916,C6406,P1024,03-02-2026 11:49,0,Delivered
ORD13917,C4908,P1075,05-03-2026 09:50,0,Cancelled
ORD13918,C7135,P1057,30-03-2026 21:58,0.05,Delivered
ORD13919,C8084,P1059,06-03-2026 18:05,0,Delivered
ORD13920,C4198,P1032,25-03-2026 08:49,0.1,Cancelled
ORD13921,C5977,P1005,02-01-2026 01:58,0,Delivered
ORD13922,C3488,P1088,18-02-2026 21:42,0.2,Delivered
ORD13923,C1348,P1048,23-01-2026 08:00,0,Delivered
ORD13924,C2295,P1018,26-02-2026 22:00,0.05,Delivered
ORD13925,C9828,P1045,06-01-2026 14:28,0.1,Delivered
ORD13926,C1078,P1040,14-03-2026 12:41,0,Delivered
ORD13927,C1230,P1071,23-03-2026 08:45,0,Delivered
ORD13928,C7218,P1099,15-01-2026 13:38,0.1,Delivered
ORD13929,C4852,P1037,03-02-2026 21:44,0.2,Delivered
ORD13930,C6211,P1068,16-03-2026 01:30,0.1,Cancelled
ORD13931,C9172,P1066,22-03-2026 21:53,0,Delivered
ORD13932,C6218,P1030,26-03-2026 02:01,0,Delivered
ORD13933,C7224,P1090,21-03-2026 09:53,0,Delivered
ORD13934,C7261,P1027,22-02-2026 23:49,0,Delivered
ORD13935,C8819,P1033,09-03-2026 19:06,0.2,Cancelled
ORD13936,C1764,P1003,03-01-2026 00:44,0.2,Delivered
ORD13937,C6600,P1087,22-02-2026 13:45,0.2,Delivered
ORD13938,C2416,P1065,25-02-2026 03:53,0,Delivered
ORD13939,C9094,P1087,23-01-2026 14:27,0,Delivered
ORD13940,C6595,P1035,01-02-2026 15:01,0,Returned
ORD13941,C8294,P1090,18-03-2026 22:58,0.2,Delivered
ORD13942,C5594,P1062,01-03-2026 09:47,0,Delivered
ORD13943,C1737,P1037,08-01-2026 00:37,0.05,Delivered
ORD13944,C5800,P1078,28-03-2026 18:25,0.15,Delivered
ORD13945,C9072,P1020,01-03-2026 04:52,0.15,Delivered
ORD13946,C9612,P1080,14-01-2026 15:25,0,Delivered
ORD13947,C1545,P1020,20-01-2026 07:49,0.1,Delivered
ORD13948,C9284,P1014,29-03-2026 21:57,0.15,Cancelled
ORD13949,C4704,P1004,10-02-2026 10:21,0.05,Returned
ORD13950,C7828,P1024,22-02-2026 10:54,0,Delivered
ORD13951,C4527,P1058,26-03-2026 10:54,0.2,Delivered
ORD13952,C3217,P1099,01-02-2026 02:57,0.05,Delivered
ORD13953,C8870,P1068,01-01-2026 11:49,0.2,Delivered
ORD13954,C3485,P1011,01-02-2026 07:46,0.05,Delivered
ORD13955,C2598,P1054,09-02-2026 04:11,0.1,Delivered
ORD13956,C4182,P1040,05-02-2026 21:55,0,Delivered
ORD13957,C1933,P1054,02-02-2026 22:38,0.05,Delivered
ORD13958,C7095,P1018,21-03-2026 21:54,0,Cancelled
ORD13959,C9269,P1051,10-03-2026 09:33,0.2,Delivered
ORD13960,C8278,P1020,06-03-2026 19:03,0,Delivered
ORD13961,C1268,P1086,21-01-2026 04:23,0,Delivered
ORD13962,C7067,P1076,25-02-2026 21:42,0.15,Delivered
ORD13963,C8516,P1071,25-03-2026 13:36,0.2,Delivered
ORD13964,C8533,P1099,18-01-2026 02:49,0,Delivered
ORD13965,C4964,P1005,31-03-2026 19:25,0,Delivered
ORD13966,C5353,P1044,13-01-2026 17:55,0.05,Cancelled
ORD13967,C8618,P1005,21-02-2026 06:59,0.1,Delivered
ORD13968,C8804,P1014,22-03-2026 15:11,0,Cancelled
ORD13969,C5482,P1093,21-01-2026 02:01,0.15,Delivered
ORD13970,C2872,P1001,26-02-2026 16:15,0.05,Delivered
ORD13971,C4902,P1018,03-03-2026 18:56,0.05,Delivered
ORD13972,C1919,P1083,22-03-2026 05:57,0,Delivered
ORD13973,C9288,P1025,04-01-2026 17:50,0.1,Delivered
ORD13974,C2112,P1007,22-03-2026 09:57,0,Delivered
ORD13975,C6364,P1036,17-03-2026 19:55,0.15,Delivered
ORD13976,C7172,P1070,13-03-2026 11:35,0.1,Delivered
ORD13977,C3800,P1096,14-03-2026 16:23,0.1,Delivered
ORD13978,C8427,P1088,03-01-2026 16:14,0.1,Delivered
ORD13979,C9869,P1021,31-03-2026 05:02,0.05,Cancelled
ORD13980,C8179,P1019,14-02-2026 16:56,0.1,Delivered
ORD13981,C4725,P1065,03-01-2026 22:39,0,Delivered
ORD13982,C9822,P1059,01-03-2026 01:01,0.15,Returned
ORD13983,C7817,P1070,26-03-2026 16:21,0,Delivered
ORD13984,C4522,P1056,21-02-2026 05:54,0.2,Delivered
ORD13985,C6718,P1083,08-02-2026 08:55,0,Delivered
ORD13986,C1978,P1086,31-01-2026 22:34,0,Delivered
ORD13987,C1418,P1031,07-02-2026 03:42,0,Delivered
ORD13988,C6766,P1034,25-03-2026 12:53,0,Delivered
ORD13989,C1655,P1002,11-02-2026 15:38,0.05,Delivered
ORD13990,C8231,P1062,05-03-2026 04:42,0,Delivered
ORD13991,C2045,P1035,26-03-2026 12:43,0.1,Delivered
ORD13992,C9567,P1012,01-01-2026 06:18,0.05,Delivered
ORD13993,C9977,P1025,25-03-2026 00:17,0.2,Delivered
ORD13994,C3229,P1087,07-02-2026 10:42,0.1,Delivered
ORD13995,C6585,P1072,15-01-2026 19:29,0,Delivered
ORD13996,C6435,P1011,12-03-2026 02:20,0.1,Delivered
ORD13997,C7618,P1036,18-02-2026 16:22,0.05,Delivered
ORD13998,C5869,P1025,06-01-2026 20:44,0,Delivered
ORD13999,C7013,P1093,05-03-2026 11:20,0.1,Cancelled
ORD14000,C8678,P1004,15-02-2026 11:06,0,Delivered
ORD14001,C5718,P1058,28-03-2026 05:07,0.2,Delivered
ORD14002,C3464,P1074,15-01-2026 06:02,0.1,Delivered
ORD14003,C8339,P1013,24-01-2026 19:28,0,Delivered
ORD14004,C9331,P1053,25-02-2026 14:20,0,Returned
ORD14005,C6274,P1001,19-01-2026 00:46,0,Delivered
ORD14006,C5534,P1038,25-02-2026 02:42,0.2,Delivered
ORD14007,C6867,P1060,13-03-2026 15:57,0,Returned
ORD14008,C4158,P1100,28-02-2026 23:54,0.05,Delivered
ORD14009,C6382,P1012,04-03-2026 01:09,0.15,Delivered
ORD14010,C2926,P1072,10-01-2026 05:00,0,Delivered
ORD14011,C4030,P1067,18-03-2026 07:30,0.05,Delivered
ORD14012,C6667,P1086,23-03-2026 01:16,0,Delivered
ORD14013,C4835,P1044,20-02-2026 12:50,0,Delivered
ORD14014,C7735,P1056,28-03-2026 22:31,0.05,Delivered
ORD14015,C3897,P1085,17-01-2026 08:12,0,Cancelled
ORD14016,C2394,P1056,23-03-2026 08:13,0.05,Delivered
ORD14017,C7759,P1018,23-01-2026 19:45,0.05,Delivered
ORD14018,C7131,P1061,05-03-2026 03:04,0.05,Delivered
ORD14019,C7935,P1049,26-01-2026 02:18,0,Delivered
ORD14020,C2086,P1100,04-02-2026 17:22,0.1,Delivered
ORD14021,C8089,P1027,25-02-2026 06:49,0,Delivered
ORD14022,C4524,P1083,28-02-2026 21:42,0,Delivered
ORD14023,C5834,P1027,05-03-2026 03:37,0.2,Delivered
ORD14024,C2605,P1093,12-03-2026 23:08,0.1,Delivered
ORD14025,C2055,P1052,09-01-2026 16:37,0.1,Delivered
ORD14026,C6419,P1003,11-03-2026 19:58,0,Delivered
ORD14027,C8113,P1009,27-02-2026 06:20,0,Delivered
ORD14028,C9041,P1068,11-01-2026 02:07,0,Delivered
ORD14029,C6136,P1014,09-01-2026 09:08,0.1,Delivered
ORD14030,C8056,P1057,10-02-2026 14:59,0.15,Delivered
ORD14031,C2499,P1085,14-03-2026 17:00,0,Delivered
ORD14032,C3066,P1080,14-02-2026 07:22,0.05,Delivered
ORD14033,C1888,P1008,19-01-2026 10:54,0,Delivered
ORD14034,C9656,P1011,08-01-2026 03:02,0.1,Delivered
ORD14035,C4592,P1028,04-02-2026 05:19,0.05,Delivered
ORD14036,C6180,P1057,08-02-2026 21:17,0.2,Delivered
ORD14037,C2248,P1077,27-01-2026 00:56,0,Delivered
ORD14038,C1588,P1078,27-03-2026 12:39,0,Delivered
ORD14039,C6744,P1068,16-02-2026 05:28,0,Delivered
ORD14040,C3513,P1035,03-01-2026 05:25,0,Cancelled
ORD14041,C1628,P1013,21-03-2026 00:58,0.05,Delivered
ORD14042,C8141,P1011,26-02-2026 10:44,0,Cancelled
ORD14043,C8483,P1005,05-01-2026 09:07,0.15,Delivered
ORD14044,C8971,P1027,19-02-2026 12:26,0.15,Delivered
ORD14045,C1923,P1095,22-02-2026 07:38,0.2,Returned
ORD14046,C2990,P1001,22-03-2026 02:04,0.1,Delivered
ORD14047,C1891,P1045,30-03-2026 15:29,0,Cancelled
ORD14048,C7305,P1068,09-03-2026 15:42,0,Delivered
ORD14049,C4378,P1026,08-01-2026 19:54,0.05,Delivered
ORD14050,C5868,P1051,14-02-2026 05:12,0.05,Delivered
ORD14051,C9160,P1069,17-03-2026 21:04,0.1,Delivered
ORD14052,C4680,P1066,18-01-2026 13:14,0.15,Cancelled
ORD14053,C3035,P1026,14-01-2026 15:54,0,Delivered
ORD14054,C7010,P1006,31-03-2026 22:51,0.05,Delivered
ORD14055,C7527,P1024,15-03-2026 06:20,0.15,Delivered
ORD14056,C7923,P1041,23-02-2026 22:13,0,Delivered
ORD14057,C5592,P1012,16-01-2026 14:36,0,Delivered
ORD14058,C9277,P1037,19-01-2026 08:19,0.1,Delivered
ORD14059,C5301,P1028,05-01-2026 13:50,0.05,Delivered
ORD14060,C1543,P1096,19-02-2026 15:11,0,Delivered
ORD14061,C4045,P1017,16-02-2026 05:52,0.05,Returned
ORD14062,C7382,P1025,15-03-2026 08:57,0.2,Returned
ORD14063,C9125,P1074,01-01-2026 08:54,0.05,Delivered
ORD14064,C1814,P1063,11-02-2026 07:40,0.1,Delivered
ORD14065,C9571,P1010,10-02-2026 14:27,0,Delivered
ORD14066,C7978,P1085,23-03-2026 11:48,0.15,Delivered
ORD14067,C4469,P1063,19-03-2026 13:27,0.05,Cancelled
ORD14068,C8993,P1077,26-01-2026 16:39,0,Delivered
ORD14069,C4506,P1057,03-01-2026 20:49,0.05,Delivered
ORD14070,C6783,P1026,04-01-2026 12:46,0,Delivered
ORD14071,C2528,P1068,24-02-2026 03:43,0.2,Delivered
ORD14072,C9911,P1063,05-01-2026 14:12,0,Cancelled
ORD14073,C1561,P1067,27-02-2026 14:27,0.15,Delivered
ORD14074,C4295,P1050,28-01-2026 03:38,0,Delivered
ORD14075,C7948,P1054,02-01-2026 04:12,0.05,Delivered
ORD14076,C5326,P1022,09-02-2026 14:44,0,Delivered
ORD14077,C5781,P1012,16-03-2026 15:53,0.2,Delivered
ORD14078,C3944,P1016,23-02-2026 21:35,0,Delivered
ORD14079,C6614,P1027,26-01-2026 02:39,0.05,Delivered
ORD14080,C9121,P1033,26-02-2026 04:50,0,Delivered
ORD14081,C8126,P1002,31-01-2026 18:53,0,Cancelled
ORD14082,C4328,P1015,17-01-2026 05:44,0,Delivered
ORD14083,C1665,P1085,11-02-2026 00:08,0.15,Delivered
ORD14084,C9629,P1044,16-03-2026 14:19,0,Delivered
ORD14085,C6188,P1063,01-02-2026 18:52,0,Cancelled
ORD14086,C6034,P1094,19-02-2026 17:47,0,Delivered
ORD14087,C6296,P1009,08-01-2026 22:35,0,Delivered
ORD14088,C7092,P1030,13-02-2026 00:31,0.1,Cancelled
ORD14089,C8455,P1020,22-03-2026 17:52,0.05,Delivered
ORD14090,C2756,P1033,22-03-2026 10:11,0.05,Delivered
ORD14091,C5753,P1058,12-03-2026 14:27,0,Delivered
ORD14092,C4717,P1012,12-02-2026 22:15,0.05,Delivered
ORD14093,C2302,P1086,22-01-2026 10:38,0.15,Delivered
ORD14094,C4675,P1011,07-03-2026 08:07,0,Cancelled
ORD14095,C2349,P1075,04-01-2026 11:45,0,Delivered
ORD14096,C8062,P1085,10-01-2026 23:01,0.1,Delivered
ORD14097,C6710,P1077,03-01-2026 03:15,0.05,Delivered
ORD14098,C2820,P1011,04-03-2026 23:14,0.1,Delivered
ORD14099,C8058,P1047,25-03-2026 08:49,0,Delivered
ORD14100,C2185,P1047,08-02-2026 22:20,0.2,Delivered
ORD14101,C7982,P1001,19-01-2026 13:18,0,Delivered
ORD14102,C8248,P1042,25-02-2026 04:04,0,Delivered
ORD14103,C3804,P1077,16-03-2026 12:48,0.1,Cancelled
ORD14104,C5945,P1067,21-02-2026 02:50,0.15,Cancelled
ORD14105,C8516,P1078,02-02-2026 01:08,0.1,Delivered
ORD14106,C9888,P1029,13-03-2026 23:41,0,Delivered
ORD14107,C3569,P1020,13-03-2026 14:11,0,Delivered
ORD14108,C3943,P1011,05-01-2026 00:12,0,Delivered
ORD14109,C6557,P1039,23-02-2026 15:01,0.15,Returned
ORD14110,C4450,P1049,22-02-2026 17:30,0.2,Delivered
ORD14111,C5290,P1072,26-03-2026 11:50,0,Cancelled
ORD14112,C2377,P1028,20-02-2026 04:24,0.1,Delivered
ORD14113,C6146,P1095,25-03-2026 14:56,0.15,Delivered
ORD14114,C8056,P1074,02-03-2026 15:31,0,Returned
ORD14115,C4927,P1023,02-03-2026 09:39,0.1,Delivered
ORD14116,C2446,P1076,03-03-2026 03:03,0,Delivered
ORD14117,C3677,P1022,30-01-2026 02:18,0,Delivered
ORD14118,C1252,P1052,04-02-2026 11:10,0.1,Delivered
ORD14119,C1206,P1100,28-02-2026 09:55,0.05,Cancelled
ORD14120,C3468,P1097,08-03-2026 20:38,0.15,Delivered
ORD14121,C2617,P1038,29-03-2026 23:06,0,Delivered
ORD14122,C8185,P1066,14-03-2026 05:44,0,Delivered
ORD14123,C5562,P1014,17-02-2026 04:23,0,Delivered
ORD14124,C5566,P1098,03-01-2026 02:22,0,Delivered
ORD14125,C5017,P1021,03-02-2026 15:55,0,Returned
ORD14126,C1734,P1046,05-01-2026 00:19,0,Delivered
ORD14127,C1373,P1068,23-03-2026 00:15,0.1,Delivered
ORD14128,C3590,P1031,30-03-2026 01:49,0,Delivered
ORD14129,C1586,P1089,14-01-2026 00:49,0,Delivered
ORD14130,C5753,P1017,18-03-2026 10:11,0.2,Delivered
ORD14131,C2328,P1031,25-02-2026 12:24,0,Delivered
ORD14132,C8879,P1084,23-01-2026 07:55,0,Delivered
ORD14133,C5640,P1037,12-02-2026 16:47,0,Delivered
ORD14134,C9004,P1010,11-02-2026 12:26,0,Delivered
ORD14135,C7725,P1048,04-01-2026 18:20,0.1,Delivered
ORD14136,C2284,P1039,10-02-2026 06:07,0,Delivered
ORD14137,C3315,P1098,15-03-2026 17:02,0.15,Delivered
ORD14138,C4275,P1022,17-02-2026 10:12,0.1,Returned
ORD14139,C7153,P1046,16-01-2026 03:10,0,Delivered
ORD14140,C7668,P1026,09-03-2026 12:33,0,Delivered
ORD14141,C7664,P1055,11-03-2026 10:02,0.1,Delivered
ORD14142,C2262,P1039,30-03-2026 12:34,0.05,Delivered
ORD14143,C4190,P1009,18-01-2026 03:40,0.05,Delivered
ORD14144,C7835,P1034,09-02-2026 19:53,0,Delivered
ORD14145,C5845,P1037,23-02-2026 13:01,0,Cancelled
ORD14146,C1414,P1059,28-03-2026 00:39,0.1,Delivered
ORD14147,C6137,P1096,05-01-2026 04:13,0,Delivered
ORD14148,C2716,P1021,07-03-2026 03:54,0,Cancelled
ORD14149,C5455,P1077,15-02-2026 05:07,0,Delivered
ORD14150,C4669,P1096,22-01-2026 21:02,0.05,Delivered
ORD14151,C2704,P1058,06-02-2026 11:03,0,Delivered
ORD14152,C2277,P1006,16-03-2026 23:24,0.2,Delivered
ORD14153,C5784,P1072,19-02-2026 03:20,0,Cancelled
ORD14154,C5226,P1032,17-03-2026 23:10,0,Delivered
ORD14155,C6549,P1092,20-01-2026 12:49,0,Cancelled
ORD14156,C2324,P1010,10-02-2026 10:47,0.1,Delivered
ORD14157,C3158,P1017,19-01-2026 03:45,0,Delivered
ORD14158,C4888,P1008,18-02-2026 01:56,0,Delivered
ORD14159,C1725,P1076,17-03-2026 17:40,0.2,Delivered
ORD14160,C4530,P1067,28-03-2026 23:44,0,Delivered
ORD14161,C9536,P1024,03-01-2026 18:07,0,Delivered
ORD14162,C2146,P1061,26-02-2026 05:25,0.05,Delivered
ORD14163,C2961,P1089,19-03-2026 05:45,0.15,Delivered
ORD14164,C5051,P1039,25-01-2026 16:55,0.1,Delivered
ORD14165,C1044,P1096,28-03-2026 22:31,0.15,Delivered
ORD14166,C8430,P1092,15-02-2026 13:19,0,Delivered
ORD14167,C6434,P1038,23-03-2026 09:38,0.2,Delivered
ORD14168,C9635,P1093,10-01-2026 08:25,0,Delivered
ORD14169,C2167,P1007,07-02-2026 14:08,0.15,Delivered
ORD14170,C7178,P1074,24-01-2026 22:09,0.05,Delivered
ORD14171,C1279,P1081,11-02-2026 05:12,0,Delivered
ORD14172,C9586,P1008,10-02-2026 16:54,0,Delivered
ORD14173,C5500,P1004,14-01-2026 18:51,0.1,Delivered
ORD14174,C9455,P1022,18-03-2026 09:18,0.1,Delivered
ORD14175,C3484,P1058,18-01-2026 05:43,0.1,Delivered
ORD14176,C4616,P1045,25-01-2026 06:51,0,Delivered
ORD14177,C3400,P1070,08-03-2026 23:54,0.05,Delivered
ORD14178,C1108,P1014,03-01-2026 20:04,0.1,Delivered
ORD14179,C1297,P1022,14-01-2026 05:29,0.05,Cancelled
ORD14180,C9323,P1063,09-01-2026 06:47,0,Delivered
ORD14181,C9074,P1070,04-03-2026 03:13,0.15,Delivered
ORD14182,C4479,P1075,06-02-2026 11:54,0,Cancelled
ORD14183,C7644,P1015,07-02-2026 17:26,0.1,Delivered
ORD14184,C5203,P1072,15-01-2026 11:20,0.05,Delivered
ORD14185,C8519,P1034,05-02-2026 02:18,0,Delivered
ORD14186,C9805,P1015,26-01-2026 03:42,0.2,Delivered
ORD14187,C4889,P1029,30-03-2026 07:38,0.1,Cancelled
ORD14188,C6689,P1079,12-01-2026 19:03,0,Cancelled
ORD14189,C8555,P1052,13-01-2026 08:26,0.05,Delivered
ORD14190,C1210,P1056,22-03-2026 05:00,0.1,Cancelled
ORD14191,C4365,P1008,23-03-2026 19:10,0,Delivered
ORD14192,C9068,P1031,05-03-2026 20:26,0,Delivered
ORD14193,C8979,P1015,24-02-2026 14:38,0.05,Delivered
ORD14194,C1855,P1083,17-01-2026 21:27,0,Returned
ORD14195,C4541,P1066,18-02-2026 03:28,0.05,Delivered
ORD14196,C7873,P1015,29-03-2026 19:45,0.2,Delivered
ORD14197,C3393,P1076,10-02-2026 20:19,0,Delivered
ORD14198,C6510,P1074,09-03-2026 08:10,0,Delivered
ORD14199,C1140,P1027,10-03-2026 04:51,0.05,Delivered
ORD14200,C1007,P1026,03-03-2026 19:38,0.05,Delivered
